Y,name,district,url,photo,telephone,longitude,operationType,X,latitude,discountCategory,operationCategory,address,discountPeriod,openingHours,discountContent,discountCondition
,7-ELEVEN(台北市第三二0分公司),松山區,,,02-2764-6937,121.576127,餐飲類,,25.050056,折價,便利超商,台北市松山區八德路4段687、687-1號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第四七四分公司),松山區,,,02-2514-0673,121.55514,餐飲類,,25.058161,折價,便利超商,台北市松山區民生東路4段130號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第二六0分公司),內湖區,,,02-2792-9460,121.590394,餐飲類,,25.066164,折價,便利超商,台北市內湖區成功路2段252號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,85度C(景美分公司),文山區,,,02-8663-7865,121.541206,餐飲類,,24.991715,折價,飲料店,台北市文山區景文街42號1樓,2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,50嵐(南京店),松山區,,,02-2748-6640,121.563243,餐飲類,,25.051234,折價,飲料店,台北市松山區南京東路5段186號,2011/05/1起,11:00-22:00,大杯折價2元，中杯折價1元,自備飲料杯
,喫茶趣(內湖一店分公司),內湖區,,,02-2656-0099,121.572633,餐飲類,,25.077628,折價,飲料店,台北市內湖區瑞光路409號,2011/05/1起,11:00-22:00,500ml折價2元,自備飲料杯
,大雄家(真味)四神湯,士林區,,,02-28366802,121.522313,餐飲類,,25.097016,其他優惠,中式,臺北市士林區美崙街57號,2011/06/01-2016/06/01,09:00-20:00,購買3顆肉粽不拆，現折價5元,其他 ; 限外帶肉粽
,呷尚寶(金龍店),內湖區,,,02-27938787,121.586647,餐飲類,,25.088287,折價,早餐店,台北市內湖區金龍路226號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,7-ELEVEN(台北市第一九一分公司),大安區,,,02-2781-7561,121.553062,餐飲類,,25.040278,折價,便利超商,台北市大安區忠孝東路4段216巷21號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,全家便利商店(中賓分公司),中山區,,,02-2523-0023,121.523002,餐飲類,,25.056024,折價,便利超商,台北市中山區中山北路2段59之3號1樓,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,全家便利商店(懷生分公司),大安區,,,02-2704-8404,121.544013,餐飲類,,25.033552,折價,便利超商,台北市大安區信義路4段1-10、1-11號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,超秦(麥味登)(小南門店),中正區,,,02-23146163,121.507235,餐飲類,,25.03401,折價,早餐店,台北市中正區延平南路230巷1號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,85度C(台北劍潭店),士林區,,,02-2885-5755 ,121.522548,餐飲類,,25.080574,折價,飲料店,台北市士林區承德路4段31號,2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,全家便利商店(光輝分公司),中山區,,,02-2595-5703,121.52646,餐飲類,,25.066567,折價,便利超商,台北市中山區德惠街34-2號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第二七七分公司),內湖區,,,02-2632-3734,121.614075,餐飲類,,25.068872,折價,便利超商,台北市內湖區東湖路45號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,cama現烘咖啡專賣店(內湖1店),內湖區,,,02-8797-6667,121.56694,餐飲類,,25.082246,折價,飲料店,台北市內湖區內湖路1段293號,2011/05/1起,11:00-22:00,飲品折價1元,自備飲料杯
,7-ELEVEN(台北市第五五四分公司),內湖區,,,02-2630-9123,121.612221,餐飲類,,25.071422,折價,便利超商,台北市內湖區康寧路3段165巷23弄1號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,呷尚寶(三民店),松山區,,,02-87871611,121.564624,餐飲類,,25.062591,折價,早餐店,台北市松山區三民路180巷37號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,7-ELEVEN(台北市第九十一分公司),中山區,,,02-2503-5181,121.539144,餐飲類,,25.058045,折價,便利超商,台北市中山區民生東路3段31號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,怡客咖啡(忠孝店),信義區,,,02-2764-3550,121.571663,餐飲類,,25.041147,折價,飲料店,台北市信義區忠孝東路5段291號,2011/05/1起,11:00-22:00,飲品折價5元，若與店內其它優惠用折價1元,自備飲料杯
,橘子工坊(民生二店),松山區,,,02-2715-1919,121.553639,餐飲類,,25.057961,集點,飲料店,台北市松山區民生東路4段94號(光復北路口),2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元飲品，或補差額換購30元以上飲料,自備飲料杯
,橘子工坊(信陽店),中正區,,,02-2389-1221,121.51651,餐飲類,,25.044777,集點,飲料店,台北市中正區信陽街11-2號(近台北車站）,2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元飲品，或補差額換購30元以上飲料,自備飲料杯
,萊爾富(國貿店),信義區,,,02-2722-8472,121.564467,餐飲類,,25.035487,折價,便利超商,台北市信義區松壽路6號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,水巷茶弄(台北長春店),中山區,,,02-2713-3811,121.542742,餐飲類,,25.054421,折價,飲料店,台北市中山區長春路370號,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,拉亞漢堡(北市士商店),士林區,,,02-28330793,121.517894,餐飲類,,25.093377,折價,早餐店,台北市士林區士商路139號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,全家便利商店(興華分公司),南港區,,,02-2783-4076,121.605645,餐飲類,,25.055932,折價,便利超商,台北市南港區興華路86號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第四三九分公司),大安區,,,02-2703-3810,121.538717,餐飲類,,25.033709,折價,便利超商,台北市大安區信義路3段101號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第二八一分公司),松山區,,,02-2577-1113,121.55285,餐飲類,,25.050888,折價,便利超商,台北市松山區北寧路66號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,典藏咖啡館(當代店),大同區,,,02-2550-1926,121.518381,餐飲類,,25.050821,折價,飲料店,台北市大同區長安西路39號(當代藝術館東側),2011/05/1起,11:00-22:00,飲品折價1元,自備飲料杯
,紅景天漢方御品(台北艋舺分公司),萬華區,,,02-2306-4292,121.500489,餐飲類,,25.035566,折價,飲料店,台北市萬華區和平西路3段109巷1號,2011/05/1起,11:00-22:00,650ml(含)以上折價3元，以下折價2元,自備飲料杯
,萊爾富(北市德湖分公司),內湖區,,,02-8751-4942,121.560605,餐飲類,,25.086649,折價,便利超商,台北市內湖區文湖街21巷16號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,萊爾富(文福店),文山區,,,02-8663-9013,121.539022,餐飲類,,24.993702,折價,便利超商,台北市文山區景福街230巷2號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,早安美芝城(薇閣店),北投區,,,02-28915649,121.502429,餐飲類,,25.137981,折價,早餐店,台北市北投區珠海路36號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,水巷茶弄(台北昌吉店),大同區,,,02-2585-6006,121.516621,餐飲類,,25.065997,折價,飲料店,台北市大同區昌吉街39號,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,巧沛國際(西藏店),萬華區,,,02-23044338,121.492495,餐飲類,,25.02869,折價,早餐店,台北市萬華區西藏路538號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,瑞麟美而美(豪億店),中山區,,,02-2536-8938,121.524293,餐飲類,,25.061779,折價,早餐店,台北市中山區中山北路2段137巷21號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,台灣第一味(南港園區店),南港區,,,02-2788-1900,121.610576,餐飲類,,25.054821,折價,飲料店,台北市南港區南港路1段237號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(新寧南門市),萬華區,,,02-2370-8471,121.50584,餐飲類,,25.042485,折價,便利超商,台北市萬華區西寧南路80號1樓,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,紅太陽(民生圓環店),松山區,,,02-2713-2397,121.555046,餐飲類,,25.052314,折價,飲料店,台北市松山區南京東路4段133巷4弄2號1樓,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,都可COCO(北投中和),北投區,,,02-2893-3109 ,121.500214,餐飲類,,25.140669,折價,飲料店,台北市北投區中和街296號,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,7-ELEVEN(台北市第一五六分公司),松山區,,,02-2514-0901,121.550026,餐飲類,,25.055911,折價,便利超商,台北市松山區敦化北路199巷2弄1號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,拉亞漢堡(北市民生三店),松山區,,,02-25466398,121.546333,餐飲類,,25.056694,折價,早餐店,台北市松山區民生東路3段130巷7弄1號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,西雅圖咖啡(天母東店),士林區,,,02-2875-5698,121.533518,餐飲類,,25.118246,折價,飲料店,台北市士林區天母東路57-1號1樓,2011/05/1起,11:00-22:00,飲品折價5元,自備飲料杯
,清心福全(台北文山景文店),文山區,,,02-2934-2121,121.541183,餐飲類,,24.990224,折價,飲料店,台北市文山區景文街129號1樓,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,50嵐(四平店),中山區,,,02-2521-3570,121.532197,餐飲類,,25.0536,折價,飲料店,台北市中山區四平街40號,2011/05/1起,11:00-22:00,大杯折價2元，中杯折價1元,自備飲料杯
,早安美芝城(基河店),士林區,,,02-28811525,121.522827,餐飲類,,25.089693,折價,早餐店,台北市士林區基河路303號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,伯朗咖啡(台北中山二分公司),中山區,,,02-2563-1685,121.521296,餐飲類,,25.049664,折價,飲料店,台北市中山區中山北路1段106-1號(長安西路口),2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,頂呱呱(昆陽分公司),南港區,,,02-2786-3206,121.59233,餐飲類,,25.049858,集點,速食店,台北市南港區忠孝東路6段392號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換32元飲料1杯,自備飲料杯
,7-ELEVEN(東吳門市部),士林區,,,,121.5457,餐飲類,,25.094571,折價,便利超商,台北市士林區臨溪街70號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,50嵐(同德店),南港區,,,02-2786-2060,121.584347,餐飲類,,25.045482,折價,飲料店,台北市南港區同德路39號,2011/05/1起,11:00-22:00,大杯折價2元，中杯折價1元,自備飲料杯
,麥當勞(台北momo百貨店),松山區,,,02-2747-1086,121.566059,餐飲類,,25.058852,集點,速食店,台北市松山區民生東路5段234號1樓,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元飲料1杯(奶昔、漂浮飲品及免費飲料不在集點範圍內),自備飲料杯
,萊爾富(第三六0七分公司),北投區,,,02-2821-7059,121.517667,餐飲類,,25.114571,折價,便利超商,台北市北投區裕民六路120號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,清心福全(台北信義莊敬店),信義區,,,02-2758-5123,121.56419,餐飲類,,25.028369,折價,飲料店,台北市信義區莊敬路325巷28號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,COME  BUY(天母店),士林區,,,02-2875-3592,121.529549,餐飲類,,25.118544,集點,飲料店,台北市士林區天母西路3號1之29,2011/05/1起,11:00-10:00,每杯1點，集10點可兌換30元飲品1杯,自備飲料杯
,大苑子(台北站前店),中正區,,,02-2311-2227,121.516759,餐飲類,,25.044764,折價,飲料店,台北市中正區信陽街5-1號,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,清心福全(台北南港同德店),南港區,,,02-2653-3886,121.584813,餐飲類,,25.045408,折價,飲料店,台北市南港區同德路54號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第一0六分公司),士林區,,,02-2876-2395,121.528964,餐飲類,,25.119107,折價,便利超商,台北市士林區天母西路5巷6號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,黑丸嫩仙草(台北國光店),中正區,,,"0982-809-109
02-2598-1424",121.514276,餐飲類,,25.047273,折價,飲料店,台北市中正區忠孝西路1段171、173號,2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,義美咖博館(南門門市),中正區,,,02-2322-3468,121.520092,餐飲類,,25.029905,折價,便利超商,台北市中正區羅斯福路1段102號,2011/05/1起,11:00-22:00,飲品享9折,自備飲料杯
,萊爾富(北市港北分公司),南港區,,,02-2651-8849,121.580902,餐飲類,,25.046577,折價,便利超商,台北市南港區中坡北路50巷1號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,萊爾富(第3261分公司),士林區,,,02-2874-1727,121.527002,餐飲類,,25.114025,折價,便利超商,台北市士林區中山北路6段429號1樓,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第四十二分公司),中正區,,,02-2388-6735,121.508388,餐飲類,,25.041483,折價,便利超商,台北市中正區中華路1段59-16、59-17號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,OK超商(第1067分公司),士林區,,,02-6617-2645,121.530648,餐飲類,,25.121904,折價,便利超商,台北市士林區中山北路7段81巷8號,2011/05/1起,00:00-24:00,OK Caf 飲品折價3元,自備飲料杯
,伯朗咖啡(台北建北店),中山區,,,02-2517-7837,121.536433,餐飲類,,25.061153,折價,飲料店,台北市中山區建國北路2段238號1樓(全球人壽),2011/05/1起,11:00-22:00,飲品折價3元,自備飲料杯
,拉亞漢堡(北市大直店),中山區,,,02-85096549,121.545837,餐飲類,,25.078524,折價,早餐店,台北市中山區北安路458巷41弄28號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,呷尚寶(石牌店),北投區,,,02-28261582,121.515027,餐飲類,,25.115786,折價,早餐店,台北市北投區東華街2段4號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,7-ELEVEN(台北市第二九五分公司),信義區,,,02-2720-5009,121.560726,餐飲類,,25.035388,折價,便利超商,台北市信義區基隆路1段366號1樓,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,鮮茶道(木柵政大店),文山區,,,02-2939-6020,121.575033,餐飲類,,24.987686,折價,飲料店,台北市文山區指南路2段36號,2011/05/1起,11:00-22:00,大杯折價2元，中杯折價1元,自備飲料杯
,歇腳亭(內湖德安店),內湖區,,,02-2792-0500,121.593018,餐飲類,,25.083143,集點,飲料店,台北市內湖區成功路4段168-2號,2011/05/1起,11:00-22:00,每杯2點，集10點可兌或折抵35元以下飲料1杯,自備飲料杯
,7-ELEVEN(政揚門市),文山區,,,,121.574833,餐飲類,,24.98775,折價,便利超商,台北市文山區指南路2段64號(商學大樓),2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第二0五分公司),大安區,,,02-2708-3071,121.554216,餐飲類,,25.031426,折價,便利超商,台北市大安區通化街26-8號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(誠義門市),士林區,,,02-2835-3013,121.528778,餐飲類,,25.105707,折價,便利超商,台北市士林區忠誠路1段126號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,IS COFFEE(世貿分公司),信義區,,,02-2729-6263 ,121.560104,餐飲類,,25.032802,折價,飲料店,台北市信義區信義路5段6號(世貿斜對面),2011/05/1起,11:00-22:00,飲品折價5元,自備飲料杯
,7-ELEVEN(台北市第四0七分公司),大安區,,,02-2705-9323,121.543666,餐飲類,,25.026283,折價,便利超商,台北市大安區復興南路2段203號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,全家便利商店(寶興分公司),萬華區,,,02-2301-3308,121.494211,餐飲類,,25.026084,折價,便利超商,台北市萬華區寶興街78號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
